t,x,y,z
4.36,-6.066772502673901,-9.47770964317334,16.99176560928592
4.37,-6.420437894108094,-10.061098853113355,17.147202192345183
4.38,-6.7963297937087,-10.666491657312674,17.372225944463654
4.39,-7.1956593710158305,-11.29102533315217,17.674183800534706
4.4,-7.617616077417509,-11.92696657427177,18.05957867856966
4.41,-8.059735541816389,-12.565473361892629,18.533278293303063
4.42,-8.519553393115237,-13.197703677236074,19.10015035946955
4.43,-8.99560970158961,-13.813693519773016,19.767472903416554
4.44,-9.48428817868556,-14.398431096844426,20.538214509670507
4.45,-9.979359445761684,-14.935487893188073,21.40957625032303
4.46,-10.474720582890473,-15.408090249209764,22.379381488143203
4.47,-10.964793812894188,-15.795000820745559,23.44860653551949
4.48,-11.440324609938756,-16.07798732564974,24.601833482337774
4.49,-11.891194900088307,-16.24028565768904,25.819640624081572
4.5,-12.306987282155267,-16.26177949619678,27.084630027851702
4.51,-12.676910880826519,-16.12417781193475,28.375945957068232
